Gender,Major,Program,GPA
Female,B.Tech,CSE,6.773813354770632
Female,PhD,ECE,8.797477052703204
Male,MS,CSE,7.844419124083236
Male,B.Tech,ECE,7.901577659839846
Male,B.Tech,CSE,7.449340003840858
Female,B.Tech,ECE,4.817231190430595
Male,B.Tech,ECE,7.381350388638589
Male,B.Tech,CND,6.9428489291436595
Male,B.Tech,CND,6.862050587273678
Male,PhD,CND,9.221242631056127
Female,B.Tech,CHD,6.229765239310846
Male,B.Tech,ECE,8.698452673492163
Male,B.Tech,CSE,7.6357119126227015
Male,B.Tech,CSE,6.022215242225811
Male,B.Tech,ECE,7.919035234281963
Male,MS,ECE,9.049045026957302
Female,B.Tech,CHD,5.453383561631545
Male,MS,ECE,8.902155832444938
Female,MS,CHD,7.478777087048586
Male,B.Tech,CSE,7.955943670327156
Male,B.Tech,CSE,7.505247533007843
Male,B.Tech,ECE,8.03258104289437
Female,PhD,CHD,7.89498234030897
Male,PhD,CHD,8.489103280787809
Male,B.Tech,ECE,7.194022903870232
Female,B.Tech,CND,6.102999944734695
Male,PhD,CSE,8.704624111611242
Female,B.Tech,CSE,6.855276346242451
Female,B.Tech,ECE,6.949978101784937
Male,B.Tech,CHD,7.790162511663235
Male,MS,CSE,7.387514895608217
Female,PhD,ECE,8.188482820927968
Male,B.Tech,CSE,7.497063314758311
Female,B.Tech,CSE,5.091087110828964
Male,B.Tech,CSE,5.744439240183422
Male,MS,CND,7.253485309011281
Female,B.Tech,CSE,6.8653272994060055
Male,B.Tech,CSE,5.239207171912649
Male,B.Tech,CHD,7.484259567665725
Female,B.Tech,CND,6.287161399651228
Male,B.Tech,CSE,7.016884876052706
Male,B.Tech,CND,5.608664469847883
Female,B.Tech,ECE,7.390103335804899
Male,B.Tech,ECE,5.603134850500668
Female,B.Tech,CSE,7.174487797127896
Female,PhD,CHD,7.6965228190482415
Female,MS,ECE,7.267532788571589
Female,B.Tech,CND,5.696682214652725
Male,PhD,CHD,7.387199074866415
Male,MS,CSE,7.17032863046615
Male,PhD,CSE,8.826517749136086
Male,B.Tech,CSE,6.838628501501436
Male,PhD,CSE,8.799377674069525
Female,B.Tech,CHD,6.734619765958375
Female,B.Tech,CHD,8.04539091011745
Male,B.Tech,ECE,8.88172363459116
Male,B.Tech,CSE,6.022806508642944
Female,B.Tech,CSE,7.331624066109069
Male,MS,CSE,9.739018574158438
Female,B.Tech,CHD,6.804281103755291
Female,B.Tech,ECE,7.848609579629898
Male,MS,CHD,8.375757991777208
Male,B.Tech,CSE,7.599691334909245
Male,B.Tech,CSE,7.7452933453584025
Male,B.Tech,ECE,6.336754665116637
Female,B.Tech,ECE,5.938901665945895
Male,MS,CHD,7.897784953091074
Male,B.Tech,ECE,8.904170442958897
Male,B.Tech,CHD,6.465449470489758
Male,PhD,CND,8.516093916407081
Male,B.Tech,CSE,6.3356484653134935
Male,B.Tech,CND,7.69612684019737
Male,B.Tech,CHD,8.119723626465783
Male,MS,CHD,7.893368139271138
Other,MS,CSE,6.563184176894335
Female,B.Tech,CSE,6.677418501379424
Male,B.Tech,ECE,7.267042802044947
Female,MS,CND,7.672685378051107
Male,B.Tech,CSE,7.431327168202073
Other,B.Tech,CSE,6.653442188523699
Male,B.Tech,CSE,7.391950850423308
Male,MS,ECE,7.063717918932011
Male,B.Tech,CSE,6.768994832863714
Male,B.Tech,CSE,7.715803766269557
Male,B.Tech,ECE,7.502546612322484
Male,PhD,CSE,8.391509858173578
Male,B.Tech,CSE,6.296846891699471
Male,B.Tech,CSE,7.7963315893586875
Female,B.Tech,ECE,6.920303571066821
Male,B.Tech,CSE,7.267164824564826
Male,B.Tech,CSE,9.006227448060399
Male,MS,CND,8.259043232041062
Male,MS,CND,7.700624663873852
Female,B.Tech,CSE,7.7168839344434295
Male,MS,ECE,7.958328747856161
Male,B.Tech,CSE,7.900594242015353
Male,B.Tech,ECE,6.427458779770126
Female,B.Tech,ECE,5.189618805342134
Male,B.Tech,CSE,8.243136124953072
Male,B.Tech,CSE,7.09770765590724
Male,B.Tech,CSE,8.572234941965938
Male,B.Tech,CSE,8.153523500247694
Male,B.Tech,CSE,7.905823317838981
Male,B.Tech,CSE,5.9327498524758235
Female,B.Tech,CSE,7.178604812711588
Male,B.Tech,CSE,7.153851225715311
Male,B.Tech,ECE,7.039751352178671
Female,B.Tech,CHD,7.561497024730319
Male,B.Tech,ECE,6.411457226796218
Female,PhD,CHD,8.55856249038072
Male,B.Tech,ECE,7.953046296523927
Female,B.Tech,CSE,6.484526085368437
Male,MS,CSE,8.365451350820571
Female,B.Tech,ECE,7.180685549716727
Female,MS,ECE,8.155493064197547
Male,B.Tech,CND,8.39533546686135
Female,B.Tech,CSE,7.671729797865699
Female,B.Tech,CSE,8.95374192181187
Male,B.Tech,ECE,6.078524147036853
Male,B.Tech,CHD,7.09809173717515
Male,B.Tech,CSE,8.599509973423828
Male,B.Tech,CSE,4.845857762386495
Male,B.Tech,CSE,7.8171926741282975
Female,B.Tech,CSE,8.339205388152921
Female,B.Tech,ECE,7.849750266866375
Male,B.Tech,CND,6.663097779623392
Male,B.Tech,CSE,6.965243011114828
Female,B.Tech,ECE,6.575213427767866
Female,MS,ECE,7.728439050774157
Female,B.Tech,CND,6.342618110230722
Female,B.Tech,CND,6.412938329629276
Female,MS,CSE,7.630138678295632
Female,B.Tech,CHD,7.4734273291949584
Female,B.Tech,ECE,5.53125484551367
Female,PhD,CND,8.12554566313941
Female,PhD,CSE,7.970901267142935
Female,B.Tech,CHD,7.085878742501585
Female,MS,CHD,8.218226866097805
Male,B.Tech,CSE,5.766938954162335
Female,PhD,CSE,8.096137168413762
Male,B.Tech,CSE,6.509898812408812
Female,B.Tech,CSE,8.064021176269133
Male,B.Tech,ECE,7.5478517280759
Male,MS,CSE,7.684091064528239
Male,PhD,CND,8.139286259969476
Male,B.Tech,CHD,6.631667711580524
Male,MS,CND,8.12008388261458
Female,MS,CND,8.035801301182637
Male,PhD,CHD,8.160782627619149
Male,B.Tech,CSE,6.073797799942987
Female,PhD,CND,6.38299653611169
Female,B.Tech,CSE,7.279365445322158
Male,B.Tech,ECE,6.247435873130504
Male,B.Tech,ECE,8.735404610445942
Male,B.Tech,ECE,7.157827402290978
Female,MS,CND,9.521196699097889
Female,B.Tech,ECE,6.926388605931865
Male,PhD,CND,8.702550979588993
Male,PhD,CSE,7.507456886971522
Male,B.Tech,CSE,4.729010893625402
Male,B.Tech,CSE,5.603687068463146
Female,MS,ECE,6.948553805544506
Male,B.Tech,CSE,6.05672035129096
Female,B.Tech,CND,4.712826630005313
Male,PhD,CSE,7.7569223115002375
Male,B.Tech,CHD,7.316746805143871
Female,PhD,ECE,8.111429112534733
Male,PhD,CND,8.467568159775878
Male,B.Tech,CHD,6.703254121754295
Male,B.Tech,CSE,8.334986300619061
Male,MS,ECE,7.725856239993501
Male,PhD,CHD,9.188944507900182
Female,B.Tech,CSE,6.4620098173638505
Male,PhD,CND,8.349738817620258
Male,MS,CHD,7.9451911566185816
Male,MS,CND,8.455458691872147
Female,MS,CSE,8.178476830544357
Male,B.Tech,ECE,5.377354147001527
Male,MS,CND,8.227915729662554
Male,B.Tech,CHD,6.82393057698611
Male,MS,CND,8.4861979466755
Male,B.Tech,CSE,7.586322205478207
Male,B.Tech,ECE,8.201765919819445
Male,PhD,CND,8.77767489039058
Female,PhD,CHD,7.70267480264395
Male,B.Tech,CND,5.562110857052314
Male,B.Tech,ECE,7.861385385751492
Female,B.Tech,CHD,5.28999934480772
Male,B.Tech,CHD,7.935207121780965
Female,B.Tech,CSE,5.614397729590555
Female,B.Tech,ECE,6.801236018306193
Female,B.Tech,CND,7.394024986841202
Male,B.Tech,CND,7.997000607921052
Male,B.Tech,CSE,6.300050404981522
Male,B.Tech,ECE,8.3510219072346
Female,B.Tech,ECE,8.009175320627232
Other,B.Tech,CSE,8.403220679781015
Male,B.Tech,CSE,6.779704272624388
Male,B.Tech,CHD,9.882923882189704
Female,B.Tech,ECE,6.285405224558838
Male,PhD,CHD,7.948212614226835
Female,B.Tech,CND,6.163680673299153
Female,B.Tech,ECE,6.78808912570449
Female,B.Tech,ECE,7.914647658550867
Male,B.Tech,ECE,8.486946185293647
Male,B.Tech,CSE,7.3011836239300045
Male,B.Tech,ECE,7.004810142166211
Male,B.Tech,ECE,8.140594636977514
Male,B.Tech,CSE,7.232320442970015
Male,MS,CHD,7.629425852736938
Male,B.Tech,ECE,5.923336548728999
Male,B.Tech,ECE,5.982019599151295
Male,PhD,CSE,8.301467596193543
Other,MS,CSE,8.060722566490135
Male,MS,CND,6.6770321636060945
Male,B.Tech,ECE,8.325574019140175
Male,B.Tech,CHD,7.089949334700948
Male,MS,CSE,8.251056652995839
Male,B.Tech,CSE,6.381915176759365
Male,B.Tech,CSE,7.499821859378166
Female,MS,CND,8.421010405426808
Female,B.Tech,CSE,7.157545451917206
Female,B.Tech,ECE,7.315753102697675
Male,B.Tech,CND,6.0603951625985495
Male,B.Tech,CSE,7.850378386711472
Male,B.Tech,ECE,6.702369429405923
Male,B.Tech,CSE,5.594689915836535
Female,B.Tech,CSE,7.579246437701961
Male,PhD,ECE,8.78792985033315
Male,MS,CSE,6.382136042475153
Male,MS,CHD,8.45714959410437
Male,MS,CSE,8.756148007853831
Female,B.Tech,CSE,8.723969999801788
Male,B.Tech,ECE,6.85293268314641
Male,B.Tech,CSE,5.985036386494978
Male,MS,ECE,8.042723054260051
Male,B.Tech,ECE,7.108877819672295
Male,B.Tech,CHD,6.646073590327302
Male,B.Tech,CND,6.579818286291181
Female,B.Tech,ECE,7.204693592826357
Female,B.Tech,ECE,7.307363219257312
Female,B.Tech,CHD,6.748352046801385
Male,MS,CSE,6.821963194397595
Female,B.Tech,ECE,6.7746477518702735
Male,B.Tech,ECE,6.700826296529772
Male,B.Tech,CSE,6.771040908867876
Female,B.Tech,CSE,8.052983591443486
Female,B.Tech,CSE,6.585678929620036
Female,B.Tech,CHD,7.374050668285791
Female,B.Tech,CSE,5.874880048066847
Female,MS,CSE,7.331990780063406
Female,B.Tech,CHD,6.563901054531044
Male,B.Tech,CND,6.088000364771864
Female,B.Tech,ECE,8.233152800973327
Female,B.Tech,CND,8.01166213092513
Male,MS,CSE,7.155239865397061
Female,B.Tech,CSE,8.192825106832293
Male,MS,ECE,8.583154319494382
Female,MS,ECE,8.481035822200038
Female,B.Tech,ECE,8.088987642814072
Male,B.Tech,ECE,5.345849711284945
Female,B.Tech,CSE,6.335668071439187
Female,B.Tech,ECE,4.958211243673931
Female,B.Tech,ECE,7.674373667756118
Other,B.Tech,CND,6.727906176026125
Male,PhD,CND,8.69310754378021
Female,MS,CHD,8.226868860709518
Male,B.Tech,CND,7.433769599908628
Female,MS,ECE,7.459192648288927
Male,MS,ECE,8.109593741826416
Male,B.Tech,CHD,6.81246179896014
Female,B.Tech,CHD,4.958362562584372
Female,B.Tech,CHD,6.45843549176305
Male,B.Tech,CSE,5.944491035825418
Male,B.Tech,CSE,5.0903233951180145
Male,B.Tech,CSE,7.758209441633939
Male,B.Tech,CSE,5.031136808662598
Male,B.Tech,ECE,7.23667195527031
Male,PhD,ECE,7.367853019001183
Male,B.Tech,CSE,6.916342863864602
Female,MS,CND,7.079211998030711
Male,B.Tech,CHD,7.303991870827582
Male,B.Tech,ECE,7.497961207588258
Male,B.Tech,ECE,5.519116248206786
Female,B.Tech,CND,6.362701791892798
Male,B.Tech,CSE,6.178433872203232
Female,B.Tech,ECE,7.054158271507963
Female,B.Tech,ECE,7.314382788327763
Female,B.Tech,ECE,6.574956750773865
Male,B.Tech,ECE,6.975937133368424
Female,B.Tech,CSE,5.5317052869583545
Male,MS,ECE,8.760631027780033
Female,MS,ECE,6.552319759710171
Female,MS,CHD,7.622222981544367
Male,B.Tech,CHD,4.852607752053079
Female,B.Tech,ECE,6.956382125806344
Female,B.Tech,ECE,6.809177561649172
Male,B.Tech,CSE,8.667622039208098
Female,B.Tech,ECE,7.767542253812425
Male,B.Tech,CSE,5.992774391394217
Male,PhD,ECE,8.055491118003543
Male,B.Tech,ECE,5.291763651009767
Female,MS,CSE,8.156601798442232
Male,B.Tech,ECE,5.344877690015455
Male,B.Tech,ECE,7.723221841458214
Male,PhD,CHD,8.445784452199359
Male,B.Tech,CSE,5.744497426136414
Male,B.Tech,CSE,7.690126837977806
Male,MS,CND,8.162741013696673
Male,B.Tech,CSE,6.439600586334825
Male,B.Tech,CSE,6.03752805400461
Male,MS,ECE,5.916429935419252
Female,B.Tech,CND,6.043341325091134
Male,B.Tech,CHD,9.312366727186221
Male,B.Tech,CND,8.339134202599565
Male,B.Tech,ECE,5.3436595621927125
Female,B.Tech,CSE,7.184507730736605
Male,PhD,CND,8.39060184327161
Female,MS,ECE,7.385895862016875
Male,B.Tech,ECE,7.011130251156845
Male,MS,CND,9.095678750633706
Male,B.Tech,CSE,7.715396540786287
Female,B.Tech,ECE,7.3220269056482525
Other,MS,ECE,7.510137410867333
Male,B.Tech,CSE,6.806850531478246
Male,B.Tech,CND,7.605765812957104
Male,MS,ECE,7.42457315731789
Male,B.Tech,ECE,7.085806792736429
Male,B.Tech,ECE,5.549622093538952
Female,B.Tech,ECE,5.643979247304086
Male,B.Tech,CSE,5.12859082064902
Female,B.Tech,ECE,8.06225051120473
Male,B.Tech,CND,8.334088994368477
Male,B.Tech,ECE,6.954222021015155
Male,B.Tech,ECE,7.199871809718229
Female,MS,ECE,8.463311444380762
Male,PhD,ECE,8.244059341910413
Male,MS,CHD,8.121587704962392
Male,B.Tech,CSE,6.14453499887586
Female,B.Tech,CND,7.261540647138672
Male,MS,CSE,8.025130126165687
Female,PhD,CSE,8.2402888086695
Female,MS,CHD,8.072509235470488
Male,B.Tech,CND,7.133545790424947
Male,B.Tech,ECE,7.759632228522206
Female,B.Tech,CSE,8.032498996551992
Male,B.Tech,CSE,6.313569921755736
Female,PhD,CND,8.83186152161615
Male,B.Tech,CSE,7.357920625774786
Male,PhD,CHD,8.356015458516657
Male,PhD,ECE,9.007937698937607
Male,B.Tech,ECE,6.938601677453958
Female,B.Tech,CHD,5.904222078063976
Female,B.Tech,ECE,9.130517555795805
Male,B.Tech,ECE,6.734177833150969
Male,MS,ECE,7.008177065472565
Female,B.Tech,ECE,5.9268191543017315
Male,B.Tech,CSE,6.443142712892709
Male,MS,ECE,8.028953724505625
Male,B.Tech,ECE,6.798676127666772
Male,B.Tech,CSE,7.116427452538149
Female,B.Tech,CSE,6.370672172953717
Male,B.Tech,CND,5.808786970982817
Female,B.Tech,ECE,6.365166246958275
Male,MS,CSE,7.404218730580588
Male,B.Tech,ECE,9.169927629599837
Male,B.Tech,CND,6.0128222987597875
Female,B.Tech,CHD,7.282492345551106
Female,B.Tech,ECE,6.820724131150174
Male,MS,CSE,8.270647266519395
Female,B.Tech,CSE,6.262311273777809
Male,B.Tech,ECE,6.816955354218145
Male,B.Tech,CSE,6.674368248929934
Male,PhD,CHD,7.9635932597278565
Female,B.Tech,CND,4.0
Male,MS,ECE,7.757111024396266
Male,B.Tech,CND,7.637650536518143
Male,MS,ECE,9.23569831764691
Male,B.Tech,CHD,6.643570512602228
Male,MS,CSE,7.81679959803047
Male,B.Tech,CSE,5.460314349566075
Female,B.Tech,ECE,8.070921396068336
Male,PhD,CND,7.464591797382275
Male,B.Tech,CSE,6.958686044436307
Male,B.Tech,ECE,7.072718357378099
Male,B.Tech,CSE,5.48618304125584
Male,B.Tech,CHD,8.661751236993897
Female,MS,ECE,8.158111513866702
Male,B.Tech,ECE,7.97406483168361
Male,PhD,CHD,8.597199237920387
Female,B.Tech,ECE,7.607035624121975
Male,B.Tech,CSE,7.690350143009143
Male,B.Tech,CSE,6.390468828974238
Female,B.Tech,CSE,5.627649531775893
Male,B.Tech,CSE,7.552439014047696
Male,B.Tech,ECE,6.053932902708345
Male,B.Tech,CSE,6.492444628047668
Female,B.Tech,ECE,7.349120385228058
Female,B.Tech,ECE,6.081731143342749
Male,PhD,ECE,7.908005960075474
Male,B.Tech,CSE,8.245520721928731
Female,MS,ECE,8.04734476500624
Female,B.Tech,CSE,6.603632150390191
Male,MS,CSE,7.840680333587815
Female,MS,CND,7.376785575736063
Female,MS,ECE,7.439262509268439
Male,MS,CSE,8.688089812332944
Female,MS,ECE,7.964323337519876
Male,B.Tech,ECE,4.850707888310271
Male,MS,CSE,6.785277780669714
Male,B.Tech,CHD,6.573603205151446
Female,B.Tech,CSE,6.39161718931281
Male,MS,CND,7.86814357081499
Male,B.Tech,CSE,6.860130931142225
Male,B.Tech,CSE,6.815717235082749
Female,MS,CSE,8.416619362342542
Male,B.Tech,CSE,6.49093374797311
Male,B.Tech,ECE,6.213581358798579
Male,PhD,CHD,8.59270325741994
Male,B.Tech,ECE,7.630616096673639
Male,B.Tech,CHD,6.658082878210765
Female,MS,ECE,7.629414311924243
Male,B.Tech,CND,8.266949594052807
Male,PhD,ECE,8.655771022834182
Male,B.Tech,CSE,5.852033487302155
Female,PhD,CSE,8.194783955817275
Male,MS,CSE,7.7331913598197
Female,PhD,ECE,8.78752614024901
Male,MS,ECE,9.017222136720937
Male,B.Tech,CHD,7.816063658301349
Female,B.Tech,CSE,6.5562308620787295
Male,B.Tech,CHD,9.433672689664098
Female,B.Tech,CND,5.943443686215224
Male,B.Tech,ECE,6.420894412076501
Male,B.Tech,CSE,8.499718889581196
Male,B.Tech,CSE,8.397527412479649
Female,B.Tech,CSE,7.088657855634066
Female,B.Tech,ECE,7.108587221262507
Female,PhD,CSE,7.993359378712857
Male,B.Tech,ECE,7.510702762809827
Female,B.Tech,ECE,7.478507907920125
Male,B.Tech,CND,7.76550920615614
Female,B.Tech,CSE,6.239596667141651
Male,MS,ECE,6.965215702556064
Male,B.Tech,CSE,6.609060634728503
Female,MS,CHD,7.885683865394247
Female,B.Tech,ECE,6.720498516898407
Male,PhD,CND,8.856873817731943
Female,B.Tech,CSE,6.013316440223619
Female,B.Tech,ECE,8.165082511102199
Male,PhD,ECE,8.580404706790175
Female,B.Tech,ECE,8.296071553087376
Male,B.Tech,ECE,6.551717798697761
Male,B.Tech,CSE,6.220177093198334
Male,B.Tech,CSE,7.978716209647835
Male,MS,CND,7.77709951086232
Male,B.Tech,CND,6.348981707724486
Male,B.Tech,CHD,6.591835643205023
Female,B.Tech,CSE,6.697291430841781
Male,B.Tech,CSE,6.797262409772079
Male,B.Tech,CSE,7.833913755029514
Male,B.Tech,ECE,7.491080313978095
Male,PhD,CHD,8.151342116667696
Male,B.Tech,ECE,7.092692747887783
Male,B.Tech,CHD,6.90655034877215
Male,B.Tech,CSE,7.2133865879161885
Male,MS,CHD,8.765473678925234
Female,B.Tech,CSE,7.844484067851673
Male,B.Tech,ECE,8.427554939336366
Female,PhD,CHD,8.090693655592078
Male,B.Tech,CSE,8.235804230619985
Female,PhD,CSE,8.20220967841957
Female,B.Tech,CND,6.113963803781249
Male,B.Tech,ECE,6.165094617099038
Female,MS,CSE,8.112767700228712
Female,MS,CND,7.400928389652635
Female,B.Tech,CHD,7.912215140455748
Male,MS,CSE,8.170509122068138
Male,B.Tech,CSE,6.770043541805346
Female,B.Tech,CSE,9.030868803006047
Male,MS,CSE,7.007144777546723
Female,B.Tech,CND,9.018343504712352
Male,B.Tech,ECE,5.424933673947802
Male,B.Tech,CSE,8.197062471201443
Female,MS,CSE,7.8766636264661605
Female,MS,ECE,7.181883620906756
Male,B.Tech,CSE,8.106986142945209
Male,B.Tech,CSE,6.210825974678795
Male,MS,ECE,8.41535563793256
Male,B.Tech,ECE,6.726498104661642
Male,MS,CHD,7.49197365812505
Male,B.Tech,CHD,6.77733993992509
Male,B.Tech,ECE,7.322272787451132
Female,B.Tech,CSE,4.3540463532584965
Male,MS,ECE,7.862356432628278
Female,B.Tech,CSE,7.333734397728714
Female,B.Tech,ECE,7.267856341710562
Male,B.Tech,ECE,6.526945001251792
Female,MS,ECE,7.905114689216336
Male,MS,ECE,8.746861431860939
Male,B.Tech,CSE,6.8423780329910855
Female,B.Tech,CHD,7.66046449503172
Male,B.Tech,CND,7.907021779824785
Male,B.Tech,CHD,7.257605872144998
Male,B.Tech,CSE,6.853347522802659
Male,B.Tech,CSE,7.3288183515265555
Male,MS,CHD,8.367579052707399
Male,MS,CHD,7.948140942172423
Male,B.Tech,ECE,6.276029842998633
Female,B.Tech,ECE,5.01283073594994
Male,B.Tech,ECE,7.818910443217452
Male,B.Tech,ECE,8.00094915557354
Male,B.Tech,ECE,6.282086095603117
Male,B.Tech,CSE,6.96145197205174
Male,B.Tech,ECE,6.150662585750274
Female,B.Tech,CHD,6.814782733415821
Male,B.Tech,ECE,5.265822764196783
Female,B.Tech,CSE,7.32857922767487
Male,PhD,CND,7.616781419097947
Female,B.Tech,ECE,7.896714202702756
Male,B.Tech,CHD,6.5963387167185425
Female,B.Tech,ECE,7.987523167772164
Female,MS,ECE,8.209431449394001
Male,MS,CSE,7.340892966495613
Male,PhD,CND,8.029261702139571
Female,B.Tech,CSE,8.563512145941726
Female,B.Tech,ECE,5.983348798515548
Female,MS,CSE,9.307783739316495
Male,B.Tech,ECE,5.548536363743353
Male,MS,CSE,7.3618634141936
Male,B.Tech,ECE,6.734881819420301
Male,MS,ECE,7.422817860000121
Male,B.Tech,CSE,5.930404907737568
Male,MS,ECE,7.295708531550897
Female,PhD,CSE,8.236729352610825
Male,B.Tech,CSE,7.789297583837751
Male,B.Tech,CSE,6.605793770799366
Male,MS,ECE,6.838264930294669
Female,MS,CSE,7.467271046350128
Male,MS,ECE,6.729974888698868
Male,B.Tech,CSE,7.638923250178815
Male,MS,ECE,7.295840096487779
Male,B.Tech,CSE,8.525644958719134
Male,B.Tech,CSE,5.318067467602002
Male,B.Tech,CSE,8.266336632501883
Male,B.Tech,CHD,8.944655609506254
Male,PhD,ECE,8.34921481302641
Male,B.Tech,CSE,8.170958300328406
Male,B.Tech,ECE,7.485125249732322
Male,B.Tech,CND,7.787278911425293
Female,MS,CND,7.731930268265167
Male,MS,ECE,7.99073924394941
Male,B.Tech,ECE,6.95591354823981
Female,MS,CSE,7.901403357157786
Male,MS,CHD,7.842180820593151
Other,B.Tech,ECE,7.461490059046885
Male,B.Tech,ECE,7.660941185790235
Male,B.Tech,CND,6.282504605925732
Male,MS,CHD,7.117449027323471
Female,MS,CND,7.5740434718079825
Male,B.Tech,CND,6.90614658956326
Male,PhD,ECE,8.094370334805507
Male,B.Tech,ECE,4.743673564901046
Male,MS,CND,8.451484494657338
Female,B.Tech,CSE,8.223632840421061
Female,MS,CSE,9.612651387090276
Male,B.Tech,CSE,5.496725021086203
Male,B.Tech,CSE,6.816158612914992
Male,B.Tech,ECE,7.642321494040088
Male,B.Tech,ECE,7.769371214763045
Female,B.Tech,ECE,8.928495335016217
Male,PhD,CHD,8.31934416693435
Female,B.Tech,ECE,8.08465561591426
Male,B.Tech,CSE,7.9307669626468025
Male,MS,CHD,8.112030767157298
Male,MS,ECE,9.264661727516083
Male,MS,CHD,7.1958388502637405
Male,B.Tech,ECE,8.291285653528796
Male,MS,ECE,9.493813240038472
Female,B.Tech,ECE,6.769940845598647
Female,MS,ECE,7.368627882210021
Male,B.Tech,CSE,5.990388457515682
Male,B.Tech,CSE,6.932797266024126
Female,MS,CSE,10.0
Female,B.Tech,CSE,5.921566765243808
Female,B.Tech,CSE,5.1176778346930245
Male,MS,ECE,8.041225547702195
Female,MS,CSE,7.585512649616533
Male,B.Tech,ECE,9.37986294683729
Male,B.Tech,ECE,5.772545386153458
Male,B.Tech,ECE,6.672136352397796
Male,B.Tech,ECE,7.477049735557142
Male,MS,CSE,8.635551950700663
Male,B.Tech,CHD,7.764876143061677
Male,MS,CSE,8.301038342147667
Female,MS,ECE,8.580577043134783
Female,B.Tech,CSE,5.469431741386278
Female,B.Tech,CSE,7.3087755787966735
Female,B.Tech,CSE,6.333889352404215
Male,B.Tech,CSE,8.088129302611467
Male,B.Tech,CSE,6.8382096192987545
Male,B.Tech,CSE,7.276495801081052
Other,MS,CND,7.692227376256681
Male,B.Tech,ECE,8.187144274822856
Female,PhD,CSE,8.674820433749638
Male,MS,CSE,7.931746912608946
Female,MS,ECE,8.33254646562843
Male,B.Tech,ECE,7.788662294686148
Female,MS,CSE,7.721049178944676
Female,B.Tech,CND,8.361684646720487
Male,MS,CSE,9.04631822953642
Female,MS,CSE,7.157770075786753
Female,B.Tech,CSE,6.537117990790921
Female,B.Tech,CSE,7.712940352441811
